ramz_code,ramz_id,ramz_link,bac_type_id,bac_type_name,university_id,university_name,table_specialization,table_institution,table_location,table_criteria,field_of_study,seven_percent,specialty,specialty_code,minimum_bac_average,data_source,program_description,duration,admission_requirements,historical_scores_2011,historical_scores_2012,historical_scores_2013,historical_scores_2014,historical_scores_2015,historical_scores_2016,historical_scores_2017,historical_scores_2018,historical_scores_2019,historical_scores_2020,historical_scores_2021,historical_scores_2022,historical_scores_2023,historical_scores_2024,additional_requirements,contact_info,formula_explanation,notes,data_sources
10108,110108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110108,1,آداب,04,جامعة  قرطاج,الإجازة في الصينية,المعهد العالي للغات بتونس,تونس,FG+(AR+ANG+F)/3,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,اللغة والآداب والحضارة,10108,75.505,extracted,,3 سنوات (آمد),,88.75,96.5,91.075,82.725,97.0,90.0418,86.5867,83.7219,98.6666,85.7295,87.1529,86.1972,84.3057,75.5052,,,,,"finale-data, manual-extracted"
10108,910108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910108,9,رياضة,04,جامعة  قرطاج,الإجازة في الصينية,المعهد العالي للغات بتونس,تونس,FG+(AR+ANG+F)/3,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,اللغة والآداب والحضارة,10108,83.6539,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6539,0.0,98.225,,,,,"finale-data, manual-extracted"
10108,510108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510108,5,العلوم التقنية,04,جامعة  قرطاج,الإجازة في الصينية,المعهد العالي للغات بتونس,تونس,FG+(AR+ANG+F)/3,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,اللغة والآداب والحضارة,10108,101.44,extracted,,3 سنوات (آمد),,198.07142857142856,280.7857142857143,363.5,446.21428571428567,528.9285714285713,611.6428571428571,694.3571428571428,777.0714285714286,859.7857142857142,942.4999999999999,1025.2142857142856,1107.9285714285713,1190.642857142857,59.0,,,,,"finale-data, manual-extracted"
10108,610108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610108,6,علوم الإعلامية,04,جامعة  قرطاج,الإجازة في الصينية,المعهد العالي للغات بتونس,تونس,FG+(AR+ANG+F)/3,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,اللغة والآداب والحضارة,10108,83.099,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8458,0.0,120.6617,110.6683,0.0,83.0989,,,,,"finale-data, manual-extracted"
10108,310108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310108,3,علوم تجريبية,04,جامعة  قرطاج,الإجازة في الصينية,المعهد العالي للغات بتونس,تونس,FG+(AR+ANG+F)/3,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,اللغة والآداب والحضارة,10108,114.963,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3933,114.4667,136.3967,133.6367,133.53,114.9627,,,,,"finale-data, manual-extracted"
10108,210108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210108,2,رياضيات,04,جامعة  قرطاج,الإجازة في الصينية,المعهد العالي للغات بتونس,تونس,FG+(AR+ANG+F)/3,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,اللغة والآداب والحضارة,10108,124.0083,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.1033,133.595,147.0983,124.0083,125.4933,0.0,,,,,"finale-data, manual-extracted"
10118,510118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510118,5,العلوم التقنية,03,جامعة تونس المنار,الإجازة في الأنتروبولوجيا,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+PH,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,الأنتروبولوجيا الإجتماعية والثقافية,10118,131.535,extracted,,3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7789,114.012,120.0487,100.935,111.7508,131.5351,,,,,"finale-data, manual-extracted"
10118,910118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910118,9,رياضة,03,جامعة تونس المنار,الإجازة في الأنتروبولوجيا,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+PH,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,الأنتروبولوجيا الإجتماعية والثقافية,10118,116.673,extracted,,3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.85,0.0,0.0,97.7907,174.8755,116.6728,,,,,"finale-data, manual-extracted"
10118,210118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210118,2,رياضيات,03,جامعة تونس المنار,الإجازة في الأنتروبولوجيا,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+PH,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,الأنتروبولوجيا الإجتماعية والثقافية,10118,94.809,extracted,,3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.4624,91.1785,127.53,158.5205,153.4594,94.8092,,,,,"finale-data, manual-extracted"
10118,310118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310118,3,علوم تجريبية,03,جامعة تونس المنار,الإجازة في الأنتروبولوجيا,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+PH,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,الأنتروبولوجيا الإجتماعية والثقافية,10118,129.775,extracted,,3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.9921,123.1945,146.5151,167.9472,130.3688,129.775,,,,,"finale-data, manual-extracted"
10118,410118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410118,4,إقتصاد وتصرف,03,جامعة تونس المنار,الإجازة في الأنتروبولوجيا,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(HG+PH)/2,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,الأنتروبولوجيا الإجتماعية والثقافية,10118,83.799,extracted,,3 سنوات,,0.0,0.0,0.0,89.4841,92.2609,81.6176,89.6428,79.9216,86.4433,90.3036,84.5729,90.9944,75.724,83.7989,,,,,"finale-data, manual-extracted"
10118,610118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610118,6,علوم الإعلامية,03,جامعة تونس المنار,الإجازة في الأنتروبولوجيا,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+PH,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,الأنتروبولوجيا الإجتماعية والثقافية,10118,135.794,extracted,,3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.6701,0.0,110.236,102.9066,112.227,135.7937,,,,,"finale-data, manual-extracted"
10118,110118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110118,1,آداب,03,جامعة تونس المنار,الإجازة في الأنتروبولوجيا,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(HG+PH)/2,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,الأنتروبولوجيا الإجتماعية والثقافية,10118,104.02,main_csv,,3 سنوات,,0.0,0.0,0.0,87.025,92.2167,93.575,91.6552,91.22,110.2689,108.115,114.811,107.35,103.2372,104.0199,,,,,"finale-data, manual-main_csv"
10119,510119,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510119,5,العلوم التقنية,03,جامعة تونس المنار,الإجازة في لغة الإشارات,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(AR+FR)/2,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,لغة الإشارات,10119,100.25,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.495,0.0,105.3317,117.27,100.25,113.11,,,,,"finale-data, manual-extracted"
10119,210119,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210119,2,رياضيات,03,جامعة تونس المنار,الإجازة في لغة الإشارات,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(AR+FR)/2,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,لغة الإشارات,10119,108.9466,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3566,0.0,108.9466,0.0,,,,,"finale-data, manual-extracted"
10119,910119,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910119,9,رياضة,03,جامعة تونس المنار,الإجازة في لغة الإشارات,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(AR+FR)/2,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,لغة الإشارات,10119,108.365,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.24,124.135,119.425,108.365,142.785,139.895,,,,,"finale-data, manual-extracted"
10119,110119,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110119,1,آداب,03,جامعة تونس المنار,الإجازة في لغة الإشارات,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(AR+FR)/2,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,لغة الإشارات,10119,102.54,extracted,,3 سنوات (آمد),,91.125,91.8,92.025,86.5,93.975,93.2335,93.3,91.9448,114.13,104.285,108.84,104.4485,102.54,103.31,,,,,"finale-data, manual-extracted"
10119,610119,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610119,6,علوم الإعلامية,03,جامعة تونس المنار,الإجازة في لغة الإشارات,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(AR+FR)/2,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,لغة الإشارات,10119,138.555,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.555,,,,,"finale-data, manual-extracted"
10119,310119,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310119,3,علوم تجريبية,03,جامعة تونس المنار,الإجازة في لغة الإشارات,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(AR+FR)/2,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,لغة الإشارات,10119,93.8301,extracted,,3 سنوات (آمد),,93.9,83.9418,91.9,88.025,98.275,99.25,97.875,92.8832,104.45,86.1849,92.7782,93.8301,95.7934,96.6065,,,,,"finale-data, manual-extracted"
10119,410119,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410119,4,إقتصاد وتصرف,03,جامعة تونس المنار,الإجازة في لغة الإشارات,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+(AR+FR)/2,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,no,لغة الإشارات,10119,84.49,extracted,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.105,89.2153,104.6818,102.0016,92.1566,84.49,,,,,"finale-data, manual-extracted"
10120,110120,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110120,1,آداب,01,جامعة تونس,الإجازة في عـلــم الاجتماع,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,FG+(HG+PH)/2,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,علم الاجتماع,10120,109.686,main_csv,-الوساطة والضبط والتدخل السوسيولوجي -الديمغرافيا والسياسات العمومية والتنمية المستدامة -الشباب والحراك والإشراك الاجتماعي,3 سنوات,,95.225,95.7917,98.0388,87.925,95.725,99.296,100.9278,101.8908,117.9729,111.0232,121.659,111.7883,109.5627,109.6857,,,,,"finale-data, manual-main_csv"
10120,410120,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410120,4,إقتصاد وتصرف,01,جامعة تونس,الإجازة في عـلــم الاجتماع,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,FG+(HG+PH)/2,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,yes,علم الاجتماع,10120,83.136,extracted,-الوساطة والضبط والتدخل السوسيولوجي -الديمغرافيا والسياسات العمومية والتنمية المستدامة -الشباب والحراك والإشراك الاجتماعي,3 سنوات,,94.3793,89.4252,90.18,89.559,93.2024,94.5686,89.757,90.5934,95.6835,77.3164,86.2466,95.1248,89.5082,83.1356,,,,,"finale-data, manual-extracted"
