degree_name,field,program_description,duration,admission_requirements,institution_name,university,specialty,specialty_code,location,contact_info,bac_type,formula,formula_explanation,historical_scores_2022,historical_scores_2023,historical_scores_2024,minimum_bac_average,additional_requirements,notes,data_source
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بنابل,جامعة قرطاج,اللغة والآداب والحضارة,22105,,,علوم تجريبية,FG+IT,,100.0881,118.6202,128.833,100.0881,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بنابل,جامعة قرطاج,اللغة والآداب والحضارة,22105,,,إقتصاد وتصرف,FG+IT,,103.61,86.0999,104.272,86.0999,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بنابل,جامعة قرطاج,اللغة والآداب والحضارة,22105,,,العلوم التقنية,FG+IT,,107.2149,109.5215,113.115,107.2149,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بنابل,جامعة قرطاج,اللغة والآداب والحضارة,22105,,,علوم الإعلامية,FG+IT,,89.9226,117.05,,,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بنابل,جامعة قرطاج,اللغة والآداب والحضارة,22105,,,رياضة,FG+IT,,,,,,,,
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34105,,,آداب,FG+IT,,95.1337,103.7616,106.904,95.1337,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34105,,,رياضيات,FG+IT,,111.0303,117.9711,,,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34105,,,علوم تجريبية,FG+IT,,126.125,111.8365,135.5,111.8365,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34105,,,إقتصاد وتصرف,FG+IT,,97.3216,90.8682,110.392,90.8682,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34105,,,العلوم التقنية,FG+IT,,117.7783,122.4669,128.015,117.7783,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34105,,,علوم الإعلامية,FG+IT,,,,,,,,
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34105,,,رياضة,FG+IT,,,,,,,,
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,كلية الآداب والعلوم الإنسانية بصفاقس,جامعة صفاقس,اللغة والآداب والحضارة,40105,,,آداب,FG+IT,,70.9266,73.5553,84.894,70.9266,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,كلية الآداب والعلوم الإنسانية بصفاقس,جامعة صفاقس,اللغة والآداب والحضارة,40105,,,رياضيات,FG+IT,,,,,,,,
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,كلية الآداب والعلوم الإنسانية بصفاقس,جامعة صفاقس,اللغة والآداب والحضارة,40105,,,علوم تجريبية,FG+IT,,122.925,117.5021,105.825,105.825,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,كلية الآداب والعلوم الإنسانية بصفاقس,جامعة صفاقس,اللغة والآداب والحضارة,40105,,,إقتصاد وتصرف,FG+IT,,98.58,74.1402,84.235,74.1402,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,كلية الآداب والعلوم الإنسانية بصفاقس,جامعة صفاقس,اللغة والآداب والحضارة,40105,,,العلوم التقنية,FG+IT,,98.01,116.8029,,,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,كلية الآداب والعلوم الإنسانية بصفاقس,جامعة صفاقس,اللغة والآداب والحضارة,40105,,,علوم الإعلامية,FG+IT,,,,,,,,
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,كلية الآداب والعلوم الإنسانية بصفاقس,جامعة صفاقس,اللغة والآداب والحضارة,40105,,,رياضة,FG+IT,,,,,,,,
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بقابس,جامعة قابس,اقتصاد وتجارة دولية,50105,,,آداب,FG+IT,,100.1717,98.9136,105.117,98.9136,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بقابس,جامعة قابس,اقتصاد وتجارة دولية,50105,,,رياضيات,FG+IT,,,,,,,,
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بقابس,جامعة قابس,اقتصاد وتجارة دولية,50105,,,علوم تجريبية,FG+IT,,109.245,103.5424,125.8,103.5424,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بقابس,جامعة قابس,اقتصاد وتجارة دولية,50105,,,إقتصاد وتصرف,FG+IT,,99.0966,114.062,104.619,99.0966,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بقابس,جامعة قابس,اقتصاد وتجارة دولية,50105,,,العلوم التقنية,FG+IT,,132.9743,87.2049,100.0,87.2049,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بقابس,جامعة قابس,اقتصاد وتجارة دولية,50105,,,علوم الإعلامية,FG+IT,,109.7501,,,,,,extracted
الإجازة في الإيطالية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),إيطالية إجبارية,المعهد العالي للغات بقابس,جامعة قابس,اقتصاد وتجارة دولية,50105,,,رياضة,FG+IT,,,,,,,,
الإجازة في الألمانية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),ألمانية إجبارية,المعهد العالي للعلوم الإنسانية بتونس,جامعة تونس المنار,اقتصاد وتجارة دولية,11106,,,آداب,FG+ALL,,96.2324,105.43,103.56,96.2324,,,extracted
الإجازة في الألمانية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),ألمانية إجبارية,المعهد العالي للعلوم الإنسانية بتونس,جامعة تونس المنار,اقتصاد وتجارة دولية,11106,,,رياضيات,FG+ALL,,134.7986,131.0269,148.216,131.0269,,,extracted
الإجازة في الألمانية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),ألمانية إجبارية,المعهد العالي للعلوم الإنسانية بتونس,جامعة تونس المنار,اقتصاد وتجارة دولية,11106,,,علوم تجريبية,FG+ALL,,152.695,152.9512,137.302,137.302,,,extracted
الإجازة في الألمانية,الآداب واللغات والمراحل التحضيرية الأدبية,,3 سنوات (آمد),ألمانية إجبارية,المعهد العالي للعلوم الإنسانية بتونس,جامعة تونس المنار,اقتصاد وتجارة دولية,11106,,,إقتصاد وتصرف,FG+ALL,,82.9586,87.2386,97.804,82.9586,,,extracted
