degree_name,field,institution_name,university,specialty,specialty_code,bac_type,formula,min_score_2024,min_score_2023,min_score_2022
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقيروان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",70566,علوم الإعلامية,FG+(M+Algo)/2,113.415,111.435,102.9675
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقصرين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",73566,رياضيات,FG+(M+Info)/2,90.9133,92.9034,81.3185
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقصرين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",73566,علوم تجريبية,FG+(M+Info)/2,105.0847,84.9515,85.3452
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقصرين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",73566,إقتصاد وتصرف,FG+(M+Info)/2,95.315,84.8282,83.7386
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقصرين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",73566,العلوم التقنية,FG+(M+Info)/2,109.3,104.795,93.6917
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقصرين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",73566,علوم الإعلامية,FG+(M+Algo)/2,95.44,88.2215,83.1417
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسيدي بوزيد,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب",75566,رياضيات,FG+(M+Info)/2,100.9081,106.85,102.1453
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسيدي بوزيد,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب",75566,علوم تجريبية,FG+(M+Info)/2,102.745,99.015,83.1889
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسيدي بوزيد,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب",75566,اقتصاد وتصرف,FG+(M+Info)/2,116.507,110.9125,93.3417
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسيدي بوزيد,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب",75566,العلوم التقنية,FG+(M+Info)/2,124.762,118.5935,105.735
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسيدي بوزيد,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب",75566,علوم الإعلامية,FG+(M+Algo)/2,100.1631,79.9332,79.37
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",80566,رياضيات,FG+(M+Info)/2,116.3197,118.285,118.8663
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",80566,علوم تجريبية,FG+(M+Info)/2,111.11,109.9333,99.5331
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",80566,اقتصاد وتصرف,FG+(M+Info)/2,105.33,100.8475,99.21
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",80566,العلوم التقنية,FG+(M+Info)/2,123.56,126.475,117.7
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",80566,علوم الإعلامية,FG+(M+Algo)/2,115.54,113.345,105.5452
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالكاف,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",82566,رياضيات,FG+(M+Info)/2,130.86,124.28,119.345
